用户ID,日期,年龄,性别,职业,睡眠时长(小时),睡眠质量(1-10),压力水平(1-10),咖啡因摄入量(杯),酒精摄入量(杯),运动时长(小时),屏幕使用时间(小时),睡眠环境,入睡时间,醒来时间
7,2025-05-21,40,女,白领,6.632007512083862,2.882537505670829,5.510473972217341,0,2,0.9836834773965937,5.472371680376071,安静,22:06,04:58
7,2025-05-22,40,女,白领,6.682870118413655,3.6278255578511227,6.083799331342463,2,0,0.605962218352353,3.4703220271775517,安静,22:17,04:54
7,2025-05-23,40,女,白领,6.531577226586508,4.6399308162939095,3.526072147677958,0,0,0.4339416118976127,0.3982179103460117,安静,22:55,05:40
7,2025-05-24,40,女,白领,10.792142097655411,1.0,10.0,1,0,0.35450988875030864,4.663168206144639,安静,22:41,09:22
7,2025-05-25,40,女,白领,9.63985105464285,1.7031486077356879,6.5669638388543605,1,0,0.5396410164007943,5.495925553264383,一般,22:10,07:49
7,2025-05-26,40,女,白领,7.270844327684648,4.631802033453676,5.952285297212137,1,1,0.6737534057875143,4.0224083396040875,一般,22:32,05:27
7,2025-05-27,40,女,白领,6.445995081161991,3.4641085446332003,7.057888040230135,0,0,0.9836661884766273,4.845258973798298,安静,22:17,04:03
7,2025-05-28,40,女,白领,7.777706839611107,3.9146451551807466,5.609773502844946,2,0,0.6535772273087825,3.2475376490568957,一般,22:10,06:22
7,2025-05-29,40,女,白领,7.506386036442598,4.342940122888904,10.0,0,0,0.7859409901739736,3.9306862478027362,一般,22:39,05:55
7,2025-05-30,40,女,白领,8.497003073798558,3.9423893251656983,8.214016332247992,1,1,0.7394762214276334,3.206208769868243,一般,22:23,06:26
7,2025-05-31,40,女,白领,10.805505897211267,1.0,7.478490065059338,1,0,0.5243188612080971,2.292514008604568,一般,22:31,09:27
7,2025-06-01,40,女,白领,9.46531565024485,2.575021294726881,7.228181280408642,2,0,0.41827168962671263,3.3876337330174717,安静,22:27,08:50
7,2025-06-02,40,女,白领,5.220223113008332,1.8630288462459186,6.515316976818708,2,1,0.0,4.001748802667176,安静,22:10,03:14
7,2025-06-03,40,女,白领,9.582781767554987,1.8719398721211251,5.062589239852015,1,1,0.9543910719741076,6.553517478558135,安静,22:25,08:01
7,2025-06-04,40,女,白领,5.23510456928884,3.258461729732385,6.29498151340296,0,0,0.48782845197644736,1.7320053657931254,安静,22:36,04:09
7,2025-06-05,40,女,白领,3.0,1.426317032583674,5.006693447728942,2,0,0.4678093567987313,4.171575388715416,安静,22:36,00:59
7,2025-06-06,40,女,白领,12.0,1.397376658510589,4.129290312891662,0,1,0.4342531940860815,5.341581315708767,安静,22:48,10:36
7,2025-06-07,40,女,白领,12.0,1.320922716651649,6.965728950583525,0,0,0.0,4.621865384176301,安静,22:46,10:26
7,2025-06-08,40,女,白领,7.869530926372515,3.4037365886127264,7.684919746776206,2,2,1.088207381648314,5.1910373647621375,安静,22:16,06:06
7,2025-06-09,40,女,白领,8.428081230181059,4.958213262215135,7.2448307629532245,0,0,0.576121898448372,4.20153975764815,安静,22:16,06:46
7,2025-06-10,40,女,白领,6.685021143972123,2.314089292612496,9.789546936644014,0,2,0.46261466114296107,1.741112586720886,嘈杂,22:54,05:34
7,2025-06-11,40,女,白领,4.546249895998416,2.282261202548259,5.5735846372293985,0,0,0.0,8.20662280048999,安静,22:46,03:12
8,2025-05-13,21,女,白领,7.176232569357316,5.973353663465314,2.5148323602018126,2,0,0.2681366996529173,4.110578430686803,安静,22:23,05:24
8,2025-05-14,21,女,白领,6.6816086618752575,3.522318569000619,6.397222575325541,2,0,0.3393159984723765,4.784925656938516,安静,22:00,04:50
8,2025-05-15,21,女,白领,6.65154944116894,4.490282894493057,4.026218994969477,1,0,0.21205160092590564,4.962576642955202,一般,22:12,05:05
8,2025-05-16,21,女,白领,6.505992345594958,3.2688309774923074,4.72127208333209,0,0,0.936506366828949,3.5046261902375404,一般,22:33,04:49
8,2025-05-17,21,女,白领,8.821625864149935,5.548072659709157,2.8635030377193607,3,1,0.5516364117006329,5.303940951571495,安静,22:30,07:10
8,2025-05-18,21,女,白领,7.9844804538262615,5.246365061504315,5.313925205512995,1,2,0.5628978245823877,2.7625457215519287,安静,22:23,06:32
8,2025-05-19,21,女,白领,6.983703379707699,4.351604961887505,1.2010902112921635,0,0,0.2783591393809335,4.8348744988477526,安静,22:33,05:24
8,2025-05-20,21,女,白领,5.543480997488912,2.6275455401547188,5.212183254204553,1,0,0.31214299033353005,3.5230684720581587,安静,22:49,04:24
8,2025-05-21,21,女,白领,4.470014687807137,1.9726578109676651,3.164783029525203,1,1,0.41810738002404946,2.333691440232534,安静,22:35,03:18
8,2025-05-22,21,女,白领,4.657642073818801,1.5042184166558532,2.024751621091208,2,0,0.7214241124728953,3.666334218331652,一般,22:20,03:06
8,2025-05-23,21,女,白领,7.4111308570759356,3.4256458178456084,5.662557002506306,4,1,1.1723403707062192,2.8845778460435043,嘈杂,22:38,05:45
8,2025-05-24,21,女,白领,5.235322076139769,2.9885415684863292,3.8336969941607046,1,2,0.414082437950967,3.9911296574764816,安静,22:08,03:10
8,2025-05-25,21,女,白领,7.618096707513572,4.886034259653297,6.964070057988094,1,1,0.7018658648952354,3.253375339307928,安静,22:53,06:23
8,2025-05-26,21,女,白领,6.6628827273882605,3.6201978702329063,3.5860266034093233,0,0,0.8006255649771228,4.27579525180852,一般,22:09,04:50
8,2025-05-27,21,女,白领,6.25552212126128,4.5891145068429235,2.3168368578842107,1,0,0.42353004653946225,4.165420884023268,一般,22:54,04:59
8,2025-05-28,21,女,白领,7.169153052784887,4.94442389258807,4.885639508358881,2,1,0.44248822583085895,2.4625736452716485,安静,22:31,05:17
8,2025-05-29,21,女,白领,7.4260898910329445,5.325278490097964,2.6950166395095274,1,2,1.0313287697931663,6.256410099597065,一般,22:50,06:17
8,2025-05-30,21,女,白领,7.125443636537419,3.4547336393108683,4.823810500806285,1,1,0.589368474943607,4.349421319576056,嘈杂,22:22,06:12
8,2025-05-31,21,女,白领,8.798558415343107,4.168518431665197,6.467547684452053,1,1,0.661127249918343,3.577439565066812,安静,22:43,07:19
8,2025-06-01,21,女,白领,8.78289269964396,6.203010034644071,4.186042480137887,1,0,0.5977122073439599,2.9456217066242942,一般,22:42,07:10
8,2025-06-02,21,女,白领,7.679985607979457,3.0456775006207426,2.4601411377446265,1,2,0.17327596515565863,3.2662677885063456,嘈杂,22:57,06:41
8,2025-06-03,21,女,白领,5.96387269499315,3.6076740848549083,4.145299597880508,0,2,0.5845205191488122,5.8525089140451865,安静,22:05,03:34
8,2025-06-04,21,女,白领,5.098597268909556,2.86128284504892,3.408382425945357,0,0,0.0,4.397374061944926,一般,22:47,03:38
8,2025-06-05,21,女,白领,7.005890548527468,6.305340513505199,3.6394251759028,1,1,1.1072928869860559,1.4552389931107843,安静,22:03,05:04
8,2025-06-06,21,女,白领,6.994708133670389,3.5581117017913177,4.947442828760715,1,0,0.6277661618579107,3.5287216661236283,一般,22:31,05:08
8,2025-06-07,21,女,白领,6.953300199793443,3.730211378508108,2.683643809047291,3,1,0.4060825908430537,3.4989371081350313,安静,22:41,05:34
8,2025-06-08,21,女,白领,7.502574652312647,4.904131779258676,4.511269614546366,2,0,0.4940752719396118,2.770130163989289,一般,22:55,06:13
8,2025-06-09,21,女,白领,9.860252728232254,1.950145533593361,1.6132519821569464,2,2,0.0,5.011270534755383,一般,22:26,07:49
8,2025-06-10,21,女,白领,7.566763434093822,3.043593169064075,3.3978167754484025,3,0,0.37788910612196586,4.529477685435051,嘈杂,22:50,06:59
8,2025-06-11,21,女,白领,4.710989639403596,1.6427864152559273,2.6658920605899254,1,0,0.44326388276688994,4.882475167886689,一般,22:51,02:31
9,2025-05-13,62,女,学生,6.2758759242049535,1.7920953491222682,4.667279529673162,2,0,0.3041126026226567,5.32007209985749,一般,22:52,05:31
9,2025-05-14,62,女,学生,7.922509418055411,5.539830024127828,1.8689418727535458,0,2,1.0007686263920905,7.151612949856522,安静,22:56,06:41
9,2025-05-15,62,女,学生,7.505550921764052,7.067649056845359,2.7401196161506416,0,0,0.8320971238935508,2.1391099298583165,一般,22:57,06:18
9,2025-05-16,62,女,学生,7.525774747971414,4.038226206608136,2.571432230857683,2,2,0.08698108924891107,2.803668353850161,一般,22:15,05:49
9,2025-05-17,62,女,学生,9.956047446497841,2.9497949119322193,3.1564587270170303,1,2,0.6705440675823795,3.6579639813186304,安静,22:51,08:21
9,2025-05-18,62,女,学生,9.137477273889827,2.808441489319119,4.864107571267871,3,0,0.8245826179222547,4.993298703624621,安静,22:38,07:55
9,2025-05-19,62,女,学生,8.048229356943711,6.4839847578724195,5.782214536724462,0,0,0.33250947381619084,1.8497686505424578,安静,22:46,07:05
9,2025-05-20,62,女,学生,9.71153962604646,3.3114036749565385,1.1538063232723812,1,1,0.7086613272697333,4.773653166114716,安静,22:03,07:53
9,2025-05-21,62,女,学生,8.430596026304972,4.2861009189972465,8.753890735457052,2,1,1.0457669549899165,3.5599045958220357,一般,22:34,06:50
9,2025-05-22,62,女,学生,8.538605111836375,5.157987927253175,4.713747011318565,2,2,0.8179809152139865,4.4255089243650465,安静,22:15,07:22
9,2025-05-23,62,女,学生,8.408817766493907,5.351105552943049,4.5216483690482,0,1,0.13193733964586318,2.848032365314708,安静,22:27,07:04
9,2025-05-24,62,女,学生,9.331449849320553,3.1427236620332843,4.14152412696345,1,0,0.1650426680154023,5.353717430010408,安静,22:12,07:29
9,2025-05-25,62,女,学生,10.455067387397104,1.0029249511875578,5.6515873577014535,0,0,0.6420117512077881,5.503483845716843,嘈杂,22:40,09:04
9,2025-05-26,62,女,学生,7.31013707417252,4.560740308590256,4.485067887584265,1,2,0.09868717282466027,3.858996200596222,安静,22:06,04:58
9,2025-05-27,62,女,学生,7.715281415455764,4.980849321602245,3.3746805912868707,1,1,1.0615243456081773,4.233883875499167,安静,22:46,06:35
9,2025-05-28,62,女,学生,8.319294953043325,5.965922746616814,4.6473961940900095,0,1,0.23421370601162117,3.363238649722155,安静,22:05,06:41
9,2025-05-29,62,女,学生,9.044616564511465,3.9687337908221263,2.6464623763494926,2,1,1.1465998244571853,2.0336568117909697,安静,22:29,07:55
9,2025-05-30,62,女,学生,7.686058555069961,3.9392381778963954,6.911939997156365,0,1,0.5208644263271729,4.583882752430158,嘈杂,22:45,06:10
9,2025-05-31,62,女,学生,10.344564696528593,1.9053965168755524,2.8393608014402467,1,0,0.24969074630119492,5.257139521645808,一般,22:58,09:24
9,2025-06-01,62,女,学生,11.305124096318448,1.488591318972427,6.441038427514149,1,1,0.6761413052638543,1.80728955537868,一般,22:45,09:58
9,2025-06-02,62,女,学生,7.644209658920596,4.772674077268356,3.121123997132753,0,1,0.07786280148211155,2.94219025871689,安静,22:54,06:55
9,2025-06-03,62,女,学生,8.717517903437995,4.141546161320979,5.047654464017647,3,0,0.0,3.6388109232404338,嘈杂,22:16,06:45
9,2025-06-04,62,女,学生,8.51158565089297,4.869767975313322,5.518558361645814,1,1,0.7997989133719261,3.144384513671633,一般,22:49,07:42
9,2025-06-05,62,女,学生,8.823260225128992,6.193934760262972,4.6452291803945736,0,0,0.9497103213978277,3.5006318888556778,安静,22:06,06:31
9,2025-06-06,62,女,学生,8.375670323345004,6.432240147156395,3.3342656483821593,1,0,1.0247672607581464,1.9726255335076583,安静,22:04,06:21
9,2025-06-07,62,女,学生,10.580820736502918,1.0,5.80554191218372,2,0,0.1744548420326606,2.261884205031567,安静,22:57,09:41
9,2025-06-08,62,女,学生,10.277494627948952,1.9068150036999678,5.189754505545371,1,1,0.15633853460032404,1.4549410629182624,安静,22:50,08:51
9,2025-06-09,62,女,学生,8.002090868111498,3.7943110928374066,5.918535082578181,3,0,0.43615752155551857,3.4439392103020805,安静,22:31,06:11
9,2025-06-10,62,女,学生,7.5462667268831485,5.207866697022582,5.4845808572291075,0,0,0.6858699416534322,4.11609599490364,安静,22:53,06:43
9,2025-06-11,62,女,学生,7.8116922287898545,5.6632467786022165,2.481099943465418,0,1,0.42354744858379423,2.9937075712252086,安静,22:18,05:54
10,2025-05-13,32,女,白领,6.079853197842734,2.429045323396106,7.91342052210877,1,0,0.8045684274995217,3.138153400553973,一般,22:48,04:54
10,2025-05-14,32,女,白领,8.696590602329922,3.043155689371965,5.322378159048725,2,1,0.7575353349969995,3.148069145063879,安静,22:48,07:34
10,2025-05-15,32,女,白领,9.136957687049787,2.786916437463173,5.813991983703911,1,1,0.9392531716257313,4.995288160198712,安静,22:56,08:06
10,2025-05-16,32,女,白领,7.0257301209530345,4.146388835748358,5.838774778776075,0,2,0.4283261474047914,5.6452334548398175,安静,22:29,05:29
10,2025-05-17,32,女,白领,7.498094623548417,5.069318294793406,4.324080937764373,0,2,0.7545292646615853,0.12966599902309195,嘈杂,22:44,06:03
10,2025-05-18,32,女,白领,10.243683396150201,1.0306897789126839,1.0,1,1,0.0,4.429567168949204,安静,22:58,08:46
10,2025-05-19,32,女,白领,6.017577310022084,2.381738798255156,7.519269143759743,1,0,0.4450418245334224,4.47674219097847,一般,22:30,04:49
10,2025-05-20,32,女,白领,8.43750825921264,4.592009670376026,6.336161938532014,1,0,0.9189790674743792,4.121971977657174,一般,22:16,07:07
10,2025-05-21,32,女,白领,6.154758235377873,2.74446269956129,7.593283788457262,1,2,0.6068007887675079,3.826996115999206,一般,22:35,05:03
10,2025-05-22,32,女,白领,7.6848653934592335,3.499457611768092,7.07695238901602,1,1,0.20365079572386036,4.899848672473452,安静,22:58,06:24
10,2025-05-23,32,女,白领,8.998134336307338,4.280732932444823,6.624335278088197,2,0,0.6532376265582784,5.0458708784360855,一般,22:46,07:26
10,2025-05-24,32,女,白领,11.113421427632616,1.0984185700792641,6.424399822051935,0,2,0.25477973092779505,2.5856482567460257,一般,22:21,09:03
10,2025-05-25,32,女,白领,8.705764507428603,3.428904908870648,7.296124951792045,4,0,0.0,3.110912366094116,安静,22:47,07:35
10,2025-05-26,32,女,白领,8.568540214927738,5.763573692480872,4.8805829562200955,1,1,1.0690214545989725,2.415326554041579,安静,22:37,07:21
10,2025-05-27,32,女,白领,9.355002167058688,1.0,4.116765526749103,3,1,0.5516552276720472,3.3981278936562003,一般,22:29,08:10
10,2025-05-28,32,女,白领,9.225138394264869,2.319864454336532,3.3653224153077828,0,2,0.19047962606104668,5.170040758915908,安静,22:02,07:15
10,2025-05-29,32,女,白领,9.03758645197679,1.6590709425645547,5.829511294393045,3,0,0.24831762437590932,4.112997925058252,安静,22:10,07:15
10,2025-05-30,32,女,白领,7.124267102088526,6.146761889991506,6.1743733036622945,1,0,0.4096891669637288,-0.8934270470516461,一般,22:13,05:19
10,2025-05-31,32,女,白领,8.853129488441859,5.425361971889607,4.354013713429388,2,0,0.5004138953023956,1.58484057180337,一般,22:09,07:24
10,2025-06-01,32,女,白领,11.58395324550716,1.0,5.8661035875913905,2,2,1.0961183335098323,2.703543653282053,一般,22:42,10:40
10,2025-06-02,32,女,白领,4.2104593044506515,1.0,2.2581287231112173,5,0,0.615896995343468,3.1932931685208175,安静,22:21,02:53
10,2025-06-03,32,女,白领,6.841542335259034,3.136856381291052,5.600008168414948,0,0,0.7794713806043194,3.891900026197849,一般,22:44,05:45
10,2025-06-04,32,女,白领,9.438861364045309,2.4935735841503925,4.578497866713092,1,0,0.5865961792422452,3.612164401882953,安静,22:54,08:16
10,2025-06-05,32,女,白领,10.130327224039767,1.0,3.824932199911728,1,2,0.30011473984702797,3.2334590343298997,安静,22:37,08:16
10,2025-06-06,32,女,白领,9.470113131615609,2.8684300581573243,1.5275683113500658,1,1,0.7623551222397568,2.5253521597275994,安静,22:09,07:23
10,2025-06-07,32,女,白领,7.705288054335487,5.813612350670502,3.3894762090800503,1,1,0.7553207642061841,5.750857053444003,安静,22:45,06:25
10,2025-06-08,32,女,白领,9.150883004055771,2.8871774593634782,5.182093040132008,2,0,0.24081226494943597,1.4248197228970159,安静,22:11,06:43
10,2025-06-09,32,女,白领,8.247149066544562,4.601355708324904,5.886750926431171,1,1,0.1446919483063932,2.750923552112943,安静,22:43,07:28
10,2025-06-10,32,女,白领,9.239745217669045,3.583789642916983,7.26942433376073,0,0,0.6120443563196482,2.436822379630191,安静,22:44,07:58
10,2025-06-11,32,女,白领,10.566257200208918,1.0,7.772589578497987,2,0,0.2365189778979902,4.9429349293330676,安静,22:02,08:40
11,2025-05-13,45,女,白领,9.414509500850878,3.316842818938115,5.399928664873584,0,0,0.2846243327757194,3.1542130622296236,安静,22:51,08:24
11,2025-05-14,45,女,白领,6.208911304044381,4.251076523593485,7.265103418494297,0,0,1.2588693516388467,4.436629118384828,一般,22:48,05:30
11,2025-05-15,45,女,白领,9.561582195585354,2.4960109450047523,7.2764005515673205,0,0,0.08540140322204282,3.8748525636765914,安静,22:58,08:42
11,2025-05-16,45,女,白领,8.11227301334465,5.629488635603284,5.9620706252203135,1,0,0.7593589725622385,5.778329872178995,一般,22:12,06:20
11,2025-05-17,45,女,白领,8.495166263086197,4.2679067318786235,8.325570820142547,1,1,0.1345676085352035,4.480252928083793,一般,22:52,07:18
11,2025-05-18,45,女,白领,6.368803479497753,3.5318749463181502,8.830109127471538,1,0,0.26678297724232863,4.539987035498902,安静,22:56,05:14
11,2025-05-19,45,女,白领,5.642630763819475,3.3443631046511615,7.3689329041125236,0,0,0.1238899610305339,4.193999205229831,安静,22:32,04:26
11,2025-05-20,45,女,白领,8.742716982220452,5.397172359977441,4.5656529209819565,2,0,0.8365717132946403,2.272394104206974,安静,22:50,07:26
11,2025-05-21,45,女,白领,7.447706589084728,4.643315546561546,6.146781887167129,3,0,0.17136996281162398,4.319110269705667,安静,22:51,06:47
11,2025-05-22,45,女,白领,6.499709529263523,3.767251002085474,7.676014990186505,0,0,1.0828004372484512,2.7739144710083026,安静,22:18,04:13
11,2025-05-23,45,女,白领,6.227982885085511,2.99701641301164,4.324008409050608,0,0,0.5057464745173577,3.844551120751783,嘈杂,22:37,05:03
11,2025-05-24,45,女,白领,9.655765265762664,2.8025517699944955,4.521527068106375,0,2,0.754703273982966,3.3421445478780987,安静,22:39,08:31
11,2025-05-25,45,女,白领,10.394380777764454,2.162750177613244,6.49305668341586,2,0,0.6906338084943073,1.823872739729906,安静,22:19,08:38
11,2025-05-26,45,女,白领,6.613865284638833,3.403675810581628,7.761268844192671,0,0,1.0010487762046774,2.846271534250653,嘈杂,22:51,05:33
11,2025-05-27,45,女,白领,8.194594456964342,6.524939782653322,5.387537103209355,1,0,0.7341028434849338,1.062803014845516,安静,22:47,07:00
11,2025-05-28,45,女,白领,6.468116215451549,2.04541839823502,6.525765746429291,3,0,0.6400148702015547,4.259550466289381,安静,22:55,06:06
11,2025-05-29,45,女,白领,7.951576176313385,5.991403687643965,4.988631974741795,0,0,0.9549182165760719,4.403177480588726,安静,22:11,06:45
11,2025-05-30,45,女,白领,8.113358780721983,3.768514507528941,6.809485912323285,2,1,0.48020761373275694,4.175983333001982,安静,22:39,07:19
